epoch,accuracy,dice_coef,loss,val_accuracy,val_dice_coef,val_loss
0,0.9769070148468018,0.04095308482646942,0.9856815338134766,0.983669102191925,0.007446728181093931,1.0537614822387695
1,0.9857248663902283,0.0920695960521698,0.9239913821220398,0.9883449673652649,0.16431699693202972,0.8437477350234985
2,0.9863624572753906,0.14915524423122406,0.8696466088294983,0.9877916574478149,0.12626327574253082,0.9003302454948425
3,0.988541305065155,0.23601748049259186,0.7847817540168762,0.9947582483291626,0.2785281240940094,0.7189846634864807
4,0.9927158951759338,0.324569433927536,0.6932855844497681,0.9900937080383301,0.1562086045742035,0.8632081151008606
5,0.993624210357666,0.3854638636112213,0.6320801377296448,0.9739134311676025,0.3055044114589691,0.7396175265312195
6,0.9939566254615784,0.37912458181381226,0.6444082260131836,0.9915220737457275,0.19946320354938507,0.8270753026008606
7,0.9943269491195679,0.42192190885543823,0.6029055118560791,0.9958257079124451,0.3022330403327942,0.6992653608322144
8,0.9942265152931213,0.42171770334243774,0.6019299030303955,0.9655734896659851,0.28588417172431946,0.8434731960296631
9,0.9947113394737244,0.4572848677635193,0.5632415413856506,0.9957713484764099,0.27764010429382324,0.732728898525238
10,0.9942969679832458,0.4076981842517853,0.6222407221794128,0.91450434923172,0.19964219629764557,2.088890790939331
11,0.9948268532752991,0.45302316546440125,0.5723837018013,0.9936397671699524,0.25445589423179626,0.7642381191253662
12,0.994634747505188,0.45774123072624207,0.5677364468574524,0.9944955706596375,0.49159252643585205,0.5152732729911804
13,0.9949783086776733,0.4592666029930115,0.565170168876648,0.99467533826828,0.27196004986763,0.7458347082138062
14,0.9939864277839661,0.4532979130744934,0.5732024908065796,0.989080011844635,0.4368821382522583,0.5842193961143494
15,0.9951329827308655,0.4934577941894531,0.5308794975280762,0.9865915179252625,0.4382300078868866,0.6031655669212341
16,0.995005190372467,0.4687577486038208,0.5627095103263855,0.9551146030426025,0.25766366720199585,1.0218685865402222
17,0.9953657984733582,0.47327089309692383,0.5494518280029297,0.9945725202560425,0.29039034247398376,0.7371615767478943
18,0.9956284165382385,0.530312716960907,0.49698883295059204,0.996652364730835,0.4425751268863678,0.5632044672966003
19,0.9952765703201294,0.49725183844566345,0.5291334986686707,0.9355906844139099,0.2253517359495163,1.3095835447311401
20,0.9952930808067322,0.48794132471084595,0.5359726548194885,0.9965860247612,0.48823443055152893,0.5145358443260193
21,0.9948591589927673,0.465536892414093,0.5625783205032349,0.9968838691711426,0.5425714254379272,0.45833325386047363
22,0.9953449368476868,0.512100338935852,0.5117896795272827,0.9190654158592224,0.20591849088668823,1.7907626628875732
23,0.9943517446517944,0.47384560108184814,0.551363468170166,0.9959796667098999,0.3191978335380554,0.6919975876808167
24,0.9951024651527405,0.466563880443573,0.5618967413902283,0.9946773648262024,0.30713269114494324,0.714672327041626
25,0.9949492812156677,0.5057054758071899,0.5171589255332947,0.9926552176475525,0.24151073396205902,0.8107940554618835
26,0.9951090812683105,0.49128517508506775,0.535874605178833,0.9901474714279175,0.47296082973480225,0.5564142465591431
27,0.9955319166183472,0.5004756450653076,0.5267894864082336,0.9966357946395874,0.5895270705223083,0.4113622307777405
28,0.9955241084098816,0.5039052367210388,0.5268030166625977,0.996547520160675,0.5845766663551331,0.418550044298172
29,0.9955556392669678,0.5206146240234375,0.5062844753265381,0.9953566789627075,0.5954970717430115,0.41658708453178406
30,0.9956238865852356,0.5238792896270752,0.5009014010429382,0.9957175850868225,0.32291266322135925,0.6920526027679443
31,0.9950788617134094,0.48475921154022217,0.5442127585411072,0.9953168630599976,0.5941131711006165,0.4165430963039398
32,0.9954195618629456,0.5053882002830505,0.519922137260437,0.992508590221405,0.5420868992805481,0.480192095041275
33,0.9955945611000061,0.5293354392051697,0.5008050799369812,0.9904347062110901,0.48515620827674866,0.5395454168319702
34,0.9952294826507568,0.5272970795631409,0.496006578207016,0.996698796749115,0.5308693051338196,0.47750142216682434
35,0.9958423972129822,0.5229787230491638,0.5021494626998901,0.9961236119270325,0.6233980059623718,0.3839748203754425
36,0.9946231842041016,0.5208173394203186,0.5027763843536377,0.9958774447441101,0.3864130973815918,0.6311854720115662
37,0.9950984120368958,0.5195842385292053,0.5059374570846558,0.9965077042579651,0.40945589542388916,0.6025558710098267
38,0.9955174326896667,0.5275920629501343,0.4925158619880676,0.99126797914505,0.5138738751411438,0.5070245862007141
39,0.9946649074554443,0.5344283580780029,0.49019742012023926,0.977294921875,0.337810754776001,0.7368130683898926
40,0.995424211025238,0.4875345528125763,0.5452547669410706,0.9796056151390076,0.35710659623146057,0.7325748801231384
41,0.9957340359687805,0.5339568853378296,0.49537497758865356,0.9922107458114624,0.23405180871486664,0.8431544303894043
42,0.9950103163719177,0.49221470952033997,0.5330440998077393,0.9841169118881226,0.39715123176574707,0.6600536108016968
43,0.9953561425209045,0.4906962811946869,0.5374331474304199,0.99687659740448,0.4989663064479828,0.5090715289115906
44,0.9948954582214355,0.559067964553833,0.4648662805557251,0.995926558971405,0.615916907787323,0.39195212721824646
45,0.9951421022415161,0.4586324095726013,0.5720767974853516,0.9321912527084351,0.2194231003522873,1.5797834396362305
46,0.9946510195732117,0.5406924486160278,0.4782230854034424,0.9967312812805176,0.5729755759239197,0.43123528361320496
47,0.9953265190124512,0.5174905061721802,0.5050548315048218,0.9964858293533325,0.572894275188446,0.4283270537853241
48,0.9957086443901062,0.5604565739631653,0.4609369933605194,0.9885472655296326,0.434641033411026,0.5943964123725891
49,0.9949745535850525,0.5217645764350891,0.5020864605903625,0.99663907289505,0.48279523849487305,0.525943398475647
50,0.9952318668365479,0.518389105796814,0.5071207880973816,0.9911074638366699,0.4949915111064911,0.5240358114242554
51,0.9958543181419373,0.5892108678817749,0.4316474199295044,0.9967021346092224,0.4693678319454193,0.5383455157279968
52,0.995697557926178,0.5113248229026794,0.5158725380897522,0.9933053851127625,0.26425278186798096,0.7901087999343872
53,0.9952893257141113,0.5554221868515015,0.4680495262145996,0.9967233538627625,0.6169521808624268,0.38739126920700073
54,0.9949147701263428,0.526911735534668,0.49962347745895386,0.9963498115539551,0.6039043068885803,0.4042049050331116
