epoch,accuracy,dice_coef,loss,val_accuracy,val_dice_coef,val_loss
0,0.9377712607383728,0.08908483386039734,0.9314859509468079,0.9196054339408875,0.12347245216369629,0.89813631772995
1,0.9706591963768005,0.1578233391046524,0.8764206171035767,0.989486038684845,0.09547010064125061,0.9215770363807678
2,0.9880174994468689,0.24097654223442078,0.8078015446662903,0.30354243516921997,0.007193413097411394,0.9943537712097168
3,0.991788923740387,0.3199138641357422,0.7422348260879517,0.9899371862411499,0.07957233488559723,0.9348673820495605
4,0.9930741190910339,0.36338794231414795,0.7020385265350342,0.30294203758239746,0.040254298597574234,0.968180775642395
5,0.9932736158370972,0.400703102350235,0.6695120334625244,0.9057650566101074,0.18827660381793976,0.8393861651420593
6,0.9931199550628662,0.4139916002750397,0.6598052978515625,0.9924648404121399,0.2213510125875473,0.8053163290023804
7,0.9940617680549622,0.4401443898677826,0.6326678991317749,0.9878069162368774,0.11844173073768616,0.9027424454689026
8,0.9928507804870605,0.3946738839149475,0.6694643497467041,0.9757325649261475,0.3349250257015228,0.7091214656829834
9,0.9935115575790405,0.40226778388023376,0.6702488660812378,0.9767674803733826,0.34679123759269714,0.699027419090271
10,0.9942494034767151,0.44875553250312805,0.6241676807403564,0.9950999617576599,0.27464941143989563,0.7470943331718445
11,0.9946656227111816,0.47112390398979187,0.6042059659957886,0.995661199092865,0.3469366729259491,0.6846439242362976
12,0.9945093393325806,0.4382990300655365,0.63081955909729,0.9952710866928101,0.2778439521789551,0.7434819340705872
13,0.9943006634712219,0.4522491991519928,0.6185104250907898,0.9835643172264099,0.40265893936157227,0.6522083878517151
14,0.9945523738861084,0.4778671860694885,0.5965203642845154,0.92327880859375,0.21252012252807617,0.8167681694030762
15,0.9951751828193665,0.4934600591659546,0.5800014138221741,0.993280827999115,0.5349374413490295,0.5335131883621216
16,0.9950182437896729,0.4966523349285126,0.5818803310394287,0.9953321218490601,0.506776750087738,0.5561570525169373
17,0.9944031238555908,0.46661049127578735,0.6108799576759338,0.9965502023696899,0.4629465639591217,0.5906732082366943
18,0.9947863817214966,0.46926769614219666,0.6019504070281982,0.946294367313385,0.24123577773571014,0.7917037606239319
19,0.9948678016662598,0.46830081939697266,0.6116383671760559,0.990178644657135,0.47718143463134766,0.5858893990516663
20,0.9944462180137634,0.4506916403770447,0.6211627721786499,0.9656040072441101,0.2932113707065582,0.7457209825515747
21,0.9949567914009094,0.4572466313838959,0.6148650646209717,0.985188364982605,0.4284912645816803,0.6292356848716736
22,0.9954670071601868,0.4953230321407318,0.5801349878311157,0.9700682163238525,0.3153502941131592,0.7278047800064087
23,0.9949726462364197,0.4822964370250702,0.5941050052642822,0.9960460066795349,0.5771953463554382,0.49170517921447754
24,0.995119035243988,0.4892609715461731,0.5866152048110962,0.9676547050476074,0.302688866853714,0.7380110025405884
25,0.9955911636352539,0.5005444884300232,0.5750535130500793,0.9916136264801025,0.21762490272521973,0.8109554648399353
26,0.995477557182312,0.5298513174057007,0.5512903332710266,0.9944285750389099,0.2715085744857788,0.7530763745307922
27,0.995079517364502,0.44580990076065063,0.6208710670471191,0.9960506558418274,0.577792227268219,0.49102094769477844
