epoch,accuracy,dice_coef,loss,val_accuracy,val_dice_coef,val_loss
47,0.9973276257514954,0.7275427579879761,0.28152555227279663,0.9965640902519226,0.490093857049942,0.5188520550727844
48,0.9973881840705872,0.7271820902824402,0.28537219762802124,0.9967737793922424,0.6553294658660889,0.3497369885444641
49,0.9973433017730713,0.7337300777435303,0.2747748792171478,0.9964393973350525,0.4862258732318878,0.5251044631004333
50,0.9973786473274231,0.7493879795074463,0.26205578446388245,0.9969482421875,0.6019483208656311,0.4057213366031647
51,0.9973806142807007,0.7565369606018066,0.2543695569038391,0.9966450333595276,0.6266065239906311,0.3805752098560333
52,0.9971782565116882,0.7331129908561707,0.2821219563484192,0.9963107109069824,0.6446042060852051,0.36258482933044434
53,0.9974101781845093,0.7462568283081055,0.26398536562919617,0.9852659702301025,0.42107120156288147,0.6382194757461548
54,0.9973223805427551,0.7342581152915955,0.2793431878089905,0.9918829798698425,0.5126587748527527,0.5109928846359253
55,0.9974321126937866,0.7571962475776672,0.25230738520622253,0.9924091100692749,0.5223290920257568,0.5047814846038818
56,0.9972414970397949,0.7308462262153625,0.2824031710624695,0.99473637342453,0.5852673649787903,0.42612290382385254
57,0.9974113702774048,0.7529624104499817,0.2611319422721863,0.9967890381813049,0.606586754322052,0.39733999967575073
58,0.9973683953285217,0.7414401769638062,0.27105268836021423,0.9936928153038025,0.5732132792472839,0.4476947486400604
59,0.997391939163208,0.7416868209838867,0.26740762591362,0.9965229630470276,0.4861793518066406,0.5248695015907288
60,0.9973639249801636,0.7486045360565186,0.2633414566516876,0.9930034875869751,0.2528120279312134,0.7892890572547913
61,0.9973218441009521,0.735099196434021,0.2781437933444977,0.9964175224304199,0.45474234223365784,0.5541544556617737
62,0.9973352551460266,0.7392605543136597,0.27012062072753906,0.99640291929245,0.6520065665245056,0.3577984571456909
63,0.9973064661026001,0.7292852997779846,0.2796648442745209,0.9962834715843201,0.6632686853408813,0.34242621064186096
64,0.9972442984580994,0.7262613773345947,0.2866227626800537,0.9944676756858826,0.6023387312889099,0.40975886583328247
65,0.9974253177642822,0.7640231251716614,0.24767552316188812,0.9904088377952576,0.4891391694545746,0.5397899746894836
66,0.9974808096885681,0.7551226615905762,0.2552872598171234,0.9966742396354675,0.6234678626060486,0.38035136461257935
67,0.9973729252815247,0.7469187378883362,0.26165568828582764,0.9956485629081726,0.6495100855827332,0.3555047810077667
68,0.9975190162658691,0.761839747428894,0.24660110473632812,0.996425449848175,0.5235695838928223,0.485676646232605
69,0.9975036382675171,0.743860125541687,0.2631893455982208,0.99691241979599,0.6107260584831238,0.39408770203590393
70,0.9973414540290833,0.7437572479248047,0.26866862177848816,0.996698796749115,0.5614389777183533,0.4428403377532959
71,0.9975640773773193,0.7658916115760803,0.2409311830997467,0.9964407086372375,0.4547061622142792,0.5543555617332458
72,0.99709153175354,0.7303647398948669,0.2848793864250183,0.99634850025177,0.4285680055618286,0.5804561376571655
73,0.9974546432495117,0.758333146572113,0.2553355097770691,0.9968706369400024,0.5414459109306335,0.4676137864589691
74,0.9975370168685913,0.7694836854934692,0.24353539943695068,0.9969568848609924,0.6382550597190857,0.36717015504837036
75,0.9975714683532715,0.7800624966621399,0.23107334971427917,0.9969635009765625,0.6356302499771118,0.3688661754131317
76,0.9975720643997192,0.7486851811408997,0.2596963047981262,0.99140864610672,0.5054969191551208,0.5246981978416443
77,0.9976362586021423,0.795818030834198,0.2164202332496643,0.9965070486068726,0.5744339823722839,0.42905598878860474
78,0.9975215196609497,0.7628011703491211,0.24491232633590698,0.9937657713890076,0.3183128833770752,0.7179837226867676
79,0.9974995851516724,0.7577946782112122,0.25557196140289307,0.9967770576477051,0.598127543926239,0.4106981158256531
80,0.9975423812866211,0.7756203413009644,0.23411591351032257,0.9950229525566101,0.37917375564575195,0.6467912197113037
81,0.9976035952568054,0.7661784291267395,0.24218089878559113,0.9962058663368225,0.5210352540016174,0.4911242723464966
82,0.9973888993263245,0.7480117678642273,0.2600662112236023,0.996907114982605,0.5730560421943665,0.4351624548435211
83,0.9975114464759827,0.7776166796684265,0.2354859858751297,0.9965030550956726,0.49408984184265137,0.5179607272148132
