epoch,accuracy,dice_coef,loss,val_accuracy,val_dice_coef,val_loss
0,0.9408973455429077,0.10560990869998932,0.9132760167121887,0.9836989641189575,0.02018016017973423,0.9831592440605164
1,0.9799193739891052,0.2059890776872635,0.8277996778488159,0.82260662317276,0.008491727523505688,0.9929363131523132
2,0.9889072179794312,0.2872197926044464,0.7567524909973145,0.17005124688148499,0.0029081550892442465,0.9975768327713013
3,0.9908128976821899,0.3571119010448456,0.6922729015350342,0.28969407081604004,0.02470148354768753,0.979158341884613
4,0.9918480515480042,0.3855358958244324,0.6661385893821716,0.5395249128341675,0.05185920000076294,0.9562644958496094
5,0.9920428991317749,0.4040713608264923,0.6494544744491577,0.9837759137153625,0.008788323029875755,0.9936808943748474
6,0.9933809638023376,0.4526660740375519,0.6030671000480652,0.9936245083808899,0.44352468848228455,0.597907543182373
7,0.9936167001724243,0.46442654728889465,0.5943161249160767,0.993449330329895,0.2403014749288559,0.777505099773407
8,0.9936352372169495,0.44518184661865234,0.612274169921875,0.993962824344635,0.30658796429634094,0.7133527994155884
9,0.993803858757019,0.502892017364502,0.5558147430419922,0.9789547920227051,0.3572814464569092,0.679298460483551
10,0.9937701225280762,0.4669429063796997,0.5909101366996765,0.9912647008895874,0.1968403309583664,0.8226074576377869
11,0.9928515553474426,0.4418677091598511,0.6117373704910278,0.9787610769271851,0.36435672640800476,0.6719175577163696
12,0.9941048622131348,0.5116336941719055,0.5483751893043518,0.9951145052909851,0.48210951685905457,0.5632150173187256
13,0.9940994381904602,0.5008352994918823,0.5615531206130981,0.9952093958854675,0.4252762794494629,0.6122490167617798
14,0.9943500757217407,0.5153729319572449,0.5444648861885071,0.98110431432724,0.3830065429210663,0.6532480120658875
15,0.994610071182251,0.5184962153434753,0.5400736331939697,0.93389493227005,0.2278890460729599,0.7938132882118225
16,0.9943988919258118,0.5017384886741638,0.5559462308883667,0.9957361817359924,0.5384244322776794,0.5079158544540405
17,0.99439936876297,0.4588318169116974,0.5948514342308044,0.9943980574607849,0.5525663495063782,0.5002395510673523
18,0.9944780468940735,0.5153856873512268,0.5451806783676147,0.9960041642189026,0.31230294704437256,0.702146589756012
19,0.9947543144226074,0.5160515308380127,0.5413243770599365,0.9950169920921326,0.5787363052368164,0.47400227189064026
20,0.9948402643203735,0.5192076563835144,0.5411434173583984,0.9436745047569275,0.23630613088607788,0.7870187163352966
21,0.9945536255836487,0.4998871386051178,0.5598737001419067,0.9963458776473999,0.44006016850471497,0.5938761830329895
22,0.9953382015228271,0.5460013151168823,0.5177180767059326,0.931717574596405,0.21987080574035645,0.8022024631500244
23,0.9943730235099792,0.4817154109477997,0.5741316080093384,0.9915744662284851,0.21313132345676422,0.8069905042648315
24,0.9943904280662537,0.47552794218063354,0.5806177854537964,0.9965773820877075,0.4100418984889984,0.6177438497543335
25,0.9949491024017334,0.5369134545326233,0.5237279534339905,0.995305597782135,0.30564525723457336,0.7113834023475647
26,0.9946798086166382,0.49569034576416016,0.561030387878418,0.9952306151390076,0.6044625043869019,0.4515259861946106
27,0.9946674704551697,0.5123381614685059,0.5487037301063538,0.9842615723609924,0.40474388003349304,0.6337286829948425
28,0.9944422841072083,0.5029334425926208,0.5554065108299255,0.9845945835113525,0.42291828989982605,0.618399441242218
29,0.9950373768806458,0.557960569858551,0.5041221976280212,0.9945897459983826,0.5656755566596985,0.4838313162326813
30,0.9947939515113831,0.509619951248169,0.5467870831489563,0.99655681848526,0.5335630774497986,0.5136518478393555
31,0.9944589734077454,0.5082182288169861,0.5500223636627197,0.99275803565979,0.5397317409515381,0.5121139883995056
32,0.9946076273918152,0.4855214059352875,0.5717858076095581,0.9967717528343201,0.5172339677810669,0.527513325214386
33,0.9954373836517334,0.5457015633583069,0.5130948424339294,0.9967604875564575,0.5767911672592163,0.47201886773109436
34,0.9952546954154968,0.5526512861251831,0.5085254311561584,0.9101376533508301,0.19476765394210815,0.8254433274269104
35,0.9952298402786255,0.5609598755836487,0.5016211271286011,0.9819614291191101,0.38919007778167725,0.6461281776428223
36,0.9954338073730469,0.5631211996078491,0.5018318891525269,0.9968447685241699,0.5156353116035461,0.5287850499153137
37,0.9951649904251099,0.5110805630683899,0.5448610782623291,0.9877445101737976,0.4660491943359375,0.5781338810920715
