epoch,accuracy,dice_coef,loss,val_accuracy,val_dice_coef,val_loss
0,0.9507527947425842,0.11442966759204865,0.900425910949707,0.9836989641189575,0.01336800679564476,0.9881866574287415
1,0.9888753294944763,0.2555958330631256,0.7734628319740295,0.6399151086807251,0.0023244849871844053,0.9979534149169922
2,0.9910502433776855,0.3339058458805084,0.7001327872276306,0.15879026055335999,0.030431672930717468,0.9728862643241882
3,0.9918449521064758,0.38472142815589905,0.653200626373291,0.9952273368835449,0.2710312306880951,0.7359529733657837
4,0.9928382635116577,0.41051629185676575,0.6302212476730347,0.9775755405426025,0.30354705452919006,0.7186936140060425
5,0.9933273196220398,0.45657622814178467,0.5873020887374878,0.9927295446395874,0.41931089758872986,0.610929548740387
6,0.9935084581375122,0.44115394353866577,0.5981276035308838,0.9904685616493225,0.17617015540599823,0.8360285758972168
7,0.9934872388839722,0.4766950011253357,0.5656235218048096,0.9928224086761475,0.22469894587993622,0.7863354682922363
8,0.9928293824195862,0.45494312047958374,0.5840376615524292,0.99508136510849,0.27047890424728394,0.7368770241737366
9,0.9928461909294128,0.43456578254699707,0.6087273955345154,0.995707631111145,0.28553876280784607,0.7198958992958069
10,0.9937254190444946,0.47484639286994934,0.5658437013626099,0.995919942855835,0.29925239086151123,0.7066201567649841
11,0.9937955737113953,0.4925634264945984,0.5491686463356018,0.9953845739364624,0.27563583850860596,0.7310757637023926
12,0.9940671920776367,0.4900141954421997,0.5530161261558533,0.9933153390884399,0.5276753306388855,0.5050941705703735
13,0.9938541650772095,0.4767835736274719,0.5639492273330688,0.9912945032119751,0.20490150153636932,0.8077057600021362
14,0.9943138360977173,0.5051396489143372,0.5363578796386719,0.9918544888496399,0.531578779220581,0.50560462474823
15,0.9944180250167847,0.5104139447212219,0.5354899764060974,0.9897228479385376,0.16809380054473877,0.8447752594947815
16,0.9946585297584534,0.5410398840904236,0.5010284781455994,0.9878652691841125,0.44821298122406006,0.5794914960861206
17,0.9949526190757751,0.5532156825065613,0.4958410859107971,0.99651038646698,0.5376326441764832,0.49391236901283264
18,0.9950896501541138,0.546616792678833,0.49748048186302185,0.9934406876564026,0.2585381269454956,0.7526836395263672
